name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count,price-transform
Rental ,Brooklyn,Private room,30,35,107,1.24,1,69,16,No License,4.71,1.0,1,1.0,751,1,2.6170600014230736
Home in,Brooklyn,Shared room,30,5,874,0.1,10,365,0,No License,3.6,1.0,3,2.0,1586,8,2.404985874312816
Rental ,Staten Island,Private room,30,1,334,0.09,3,364,1,No License,4.39,1.0,1,1.0,2,3,2.8687030856226254
Rental ,Manhattan,Entire home/apt,30,2,45,0.13,44,365,1,No License,4.39,0.0,1,1.0,786,32,2.9213338855893958
Rental ,Brooklyn,Entire home/apt,30,9,51,0.35,16,107,3,No License,5.0,2.0,2,1.0,18,14,2.9048178166875385
Rental ,Brooklyn,Entire home/apt,30,12,76,1.44,1,182,12,No License,5.0,1.0,1,1.0,1586,1,3.1191154596054207
Home in,Queens,Private room,30,31,131,1.45,8,365,11,No License,4.42,1.0,1,2.0,324,8,2.6922125944076853
Home in,Queens,Private room,30,74,116,2.62,1,177,23,No License,4.92,1.0,1,1.0,50,1,3.10150157310909
Rental ,Queens,Entire home/apt,30,24,78,0.76,1,154,9,No License,5.0,1.0,1,1.0,7,1,2.8569536918168357
Home in,Brooklyn,Private room,30,175,95,5.54,2,180,34,No License,4.82,0.0,1,1.0,751,2,2.91810497216488
Rental ,Manhattan,Entire home/apt,3,93,21,1.44,6,159,36,Exempt,4.77,2.0,3,1.5,942,6,3.326398536859688
Condo i,Manhattan,Entire home/apt,30,66,184,0.64,1,179,5,No License,4.95,2.0,2,1.0,211,1,3.239106667783521
Home in,Queens,Private room,30,57,49,0.49,5,76,3,No License,4.84,1.0,1,1.0,324,5,2.5998135292022666
casa pa,Brooklyn,Private room,60,3,461,0.19,3,364,0,No License,3.67,1.0,1,1.0,1586,2,2.7801576351167334
Rental ,Queens,Private room,30,2,122,0.26,3,363,2,No License,4.39,1.0,2,1.0,324,2,2.774989302169623
Loft in,Brooklyn,Entire home/apt,30,38,67,2.71,1,180,32,No License,4.68,2.0,2,1.0,135,1,3.1144312149613964
Rental ,Manhattan,Entire home/apt,30,5,62,0.34,8,328,4,No License,5.0,0.0,2,1.0,786,6,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,8,46,0.12,31,307,4,No License,4.75,2.0,2,1.0,786,31,2.965852458546067
Rental ,Manhattan,Entire home/apt,30,5,440,0.18,44,365,0,No License,5.0,3.0,3,1.0,786,32,3.1550884140921847
Rental ,Manhattan,Entire home/apt,30,3,669,0.09,44,365,0,No License,4.67,3.0,3,1.0,786,32,3.1523941970424714
Rental ,Brooklyn,Private room,1,82,13,3.79,1,309,39,OSE,4.91,2.0,3,1.0,751,1,3.1355840632228107
Rental ,Manhattan,Entire home/apt,30,3,1622,0.03,3,9,0,No License,5.0,0.0,2,1.0,942,3,2.8000197739092973
Rental ,Brooklyn,Entire home/apt,30,4,16,0.14,5,239,2,No License,5.0,3.0,3,2.0,1586,5,2.936957517084059
Rental ,Brooklyn,Private room,30,28,73,1.38,2,90,15,No License,4.68,1.0,1,1.0,1586,2,2.7801576351167334
Home in,Bronx,Private room,1,51,23,2.84,1,0,37,OSE,4.73,2.0,2,2.0,36,1,2.963092161419059
Townhou,Brooklyn,Entire home/apt,35,31,350,0.3,3,149,1,No License,4.84,3.0,3,1.0,751,3,3.0861319469347137
Rental ,Staten Island,Private room,30,37,112,0.78,4,364,10,No License,4.65,1.0,1,1.0,9,4,2.6253702320383843
Rental ,Brooklyn,Entire home/apt,1,195,18,3.37,7,164,43,Exempt,4.63,0.0,1,1.0,1586,7,2.9213338855893958
Rental ,Manhattan,Entire home/apt,30,26,30,3.07,4,270,26,No License,4.73,1.0,3,1.0,413,4,2.9517727088869
Home in,Brooklyn,Private room,30,5,431,0.12,8,365,0,No License,4.6,1.0,1,2.0,1586,8,2.6253702320383843
Home in,Queens,Private room,30,2,219,0.24,1,364,2,No License,4.39,1.0,1,1.0,324,1,2.5208547922052063
Rental ,Staten Island,Private room,30,217,51,2.19,1,364,17,No License,4.88,1.0,1,1.5,31,1,2.705409573831367
Home in,Brooklyn,Private room,2,294,15,3.07,2,57,58,OSE,4.93,1.0,1,1.0,270,2,2.8094956587003583
Rental ,Manhattan,Entire home/apt,30,2,16,0.57,5,240,2,No License,4.39,1.0,1,1.0,328,5,2.827617620540271
Rental ,Manhattan,Entire home/apt,30,190,60,3.17,1,169,32,No License,4.81,1.0,2,1.5,366,1,3.103153996494272
Rental ,Manhattan,Private room,30,10,81,0.63,1,42,3,No License,5.0,1.0,1,1.0,413,1,3.027205857775385
Rental ,Manhattan,Entire home/apt,30,1,523,0.06,18,62,0,No License,4.39,2.0,2,2.0,942,7,3.148297041946351
Rental ,Manhattan,Entire home/apt,30,2,24,0.31,47,365,2,No License,4.39,1.0,2,1.0,942,16,2.9920531496671643
Rental ,Manhattan,Entire home/apt,30,3,64,0.33,35,362,3,No License,4.33,0.0,1,1.0,629,34,2.7362458937207497
Rental ,Manhattan,Entire home/apt,30,10,89,0.25,1,223,2,No License,4.9,2.0,1,1.0,413,1,3.162998755074045
Rental ,Manhattan,Private room,30,90,91,1.71,2,86,22,No License,4.57,1.0,1,1.0,629,2,2.9213338855893958
Rental ,Manhattan,Entire home/apt,30,12,65,0.33,1,282,1,No License,4.83,1.0,1,1.0,211,1,3.040083514596308
Rental ,Manhattan,Entire home/apt,30,5,719,0.13,16,0,0,No License,4.4,0.0,1,1.0,786,15,2.7118145614936964
Rental ,Manhattan,Private room,30,11,158,0.47,3,306,7,No License,4.82,1.0,1,1.0,375,3,2.6567249660442998
Condo i,Brooklyn,Private room,1,34,59,4.25,1,88,34,OSE,4.94,1.0,1,1.0,173,1,2.965852458546067
Guestho,Queens,Entire home/apt,30,5,17,0.35,13,364,3,No License,5.0,0.0,1,1.0,324,10,2.8362922958534744
Rental ,Manhattan,Private room,30,1,147,0.2,3,90,1,No License,4.39,1.0,1,2.0,629,3,2.572227276182801
Rental ,Bronx,Entire home/apt,1,5,6,0.65,1,364,5,OSE,5.0,3.0,2,1.0,36,1,3.239106667783521
Rental ,Manhattan,Entire home/apt,30,13,127,0.17,139,355,2,No License,4.85,0.0,1,1.0,786,129,2.8687030856226254
Rental ,Manhattan,Entire home/apt,30,5,13,0.2,44,361,2,No License,4.8,0.0,1,1.0,786,32,2.963092161419059
Rental ,Brooklyn,Private room,30,133,154,2.59,1,89,16,No License,4.92,1.0,1,1.0,22,1,2.7801576351167334
Home in,Bronx,Private room,1,97,46,1.23,7,213,25,OSE,4.97,1.0,1,1.5,28,7,2.5208547922052063
Condo i,Manhattan,Entire home/apt,30,129,13,1.39,3,270,3,No License,4.64,2.0,2,1.0,786,3,3.094783464834754
Rental ,Manhattan,Private room,30,102,33,3.87,2,136,33,No License,4.72,1.0,1,2.0,629,2,2.685410972215916
Rental ,Manhattan,Private room,120,1,888,0.03,3,220,0,No License,4.39,1.0,1,1.0,629,2,2.7534287921185427
Rental ,Manhattan,Entire home/apt,30,19,29,1.42,18,73,18,No License,4.47,1.0,2,1.0,375,8,3.0679137375811734
Townhou,Manhattan,Private room,2,126,89,0.86,1,109,22,OSE,4.57,1.0,1,1.0,366,1,3.0136831419327623
Rental ,Manhattan,Entire home/apt,31,23,46,2.47,1,160,23,No License,4.83,1.0,1,1.0,786,1,3.186481982394027
Rental ,Manhattan,Private room,30,90,61,1.15,1,87,16,No License,4.88,1.0,1,1.0,375,1,2.91810497216488
Townhou,Manhattan,Entire home/apt,30,165,32,4.19,2,138,51,No License,4.93,2.0,3,1.0,375,2,3.214256889436886
Rental ,Manhattan,Entire home/apt,30,25,12,0.28,133,322,5,No License,4.88,1.0,1,1.0,942,113,2.91810497216488
Rental ,Queens,Private room,30,39,41,2.81,1,363,32,No License,4.92,1.0,1,2.0,70,1,3.192301119888516
Rental ,Manhattan,Entire home/apt,30,8,24,0.41,8,344,5,No License,4.88,0.0,2,1.0,786,6,2.9245271437558475
Condo i,Manhattan,Entire home/apt,30,34,208,2.05,2,290,25,No License,4.79,1.0,1,1.0,375,2,3.0483371225710463
Rental ,Manhattan,Entire home/apt,4,4,5,2.31,1,90,4,Exempt,3.75,1.0,3,1.0,786,1,3.099838436355272
Rental ,Manhattan,Entire home/apt,30,1,159,0.19,1,173,1,No License,4.39,4.0,4,4.5,629,1,3.333922383614411
Condo i,Manhattan,Entire home/apt,30,1,30,0.94,2,365,1,No License,4.39,3.0,4,2.0,375,2,3.214256889436886
Rental ,Manhattan,Entire home/apt,30,1,262,0.11,35,330,1,No License,4.39,0.0,1,1.0,629,34,2.7643919430728485
Rental ,Manhattan,Entire home/apt,30,1,80,0.37,52,212,1,No License,4.39,4.0,4,2.0,786,34,3.1655799343244055
Rental ,Brooklyn,Entire home/apt,30,68,61,2.97,1,165,30,No License,4.93,3.0,4,1.0,135,1,3.0861319469347137
Rental ,Manhattan,Private room,30,246,144,1.42,1,126,3,No License,4.88,1.0,1,1.0,375,1,2.7534287921185427
Rental ,Manhattan,Entire home/apt,30,6,64,0.23,35,267,3,No License,4.33,0.0,1,1.0,629,34,2.730308303384394
Rental ,Manhattan,Entire home/apt,30,4,70,0.17,30,177,3,No License,5.0,0.0,1,1.0,138,29,2.7643919430728485
Home in,Queens,Private room,30,38,1940,0.5,3,365,0,No License,4.5,1.0,1,1.0,72,3,2.671375367473904
Rental ,Manhattan,Entire home/apt,30,1,735,0.04,60,0,0,No License,4.39,1.0,1,1.0,629,52,2.9792605776210648
Rental ,Manhattan,Entire home/apt,30,1,70,0.42,47,365,1,No License,4.39,2.0,2,1.0,629,16,3.058306597602826
Home in,Brooklyn,Private room,30,3,104,0.19,8,345,1,No License,2.0,1.0,1,1.0,1586,8,2.7801576351167334
Rental ,Manhattan,Entire home/apt,30,2,37,0.72,67,250,2,No License,4.39,1.0,1,1.0,786,1,3.096479512537845
Rental ,Brooklyn,Entire home/apt,30,9,154,1.11,1,223,9,No License,4.89,1.0,1,1.0,270,1,3.099838436355272
Home in,Queens,Private room,1,16,14,4.95,3,91,16,Exempt,4.88,1.0,2,1.0,361,3,2.730308303384394
Rental ,Manhattan,Entire home/apt,30,1,92,0.32,47,356,1,No License,4.39,2.0,2,1.0,942,16,3.058306597602826
Rental ,Manhattan,Private room,30,139,51,1.66,2,98,22,No License,4.76,2.0,1,2.0,375,2,2.742076216647689
Rental ,Manhattan,Private room,30,1,65,0.45,2,154,1,No License,4.39,1.0,1,1.0,89,1,2.562528610567885
Rental ,Manhattan,Private room,31,54,29,2.69,1,147,32,No License,4.87,1.0,1,1.0,89,1,2.8687030856226254
Townhou,Manhattan,Entire home/apt,30,260,39,2.25,2,180,5,No License,4.89,1.0,1,1.0,375,2,2.9048178166875385
Rental ,Manhattan,Private room,30,15,279,0.52,3,219,3,No License,3.87,1.0,1,1.0,375,3,2.633483784427602
Rental ,Manhattan,Private room,30,38,2349,0.28,1,362,0,No License,4.76,1.0,1,1.0,786,1,2.887312033330232
Rental ,Manhattan,Entire home/apt,30,10,61,1.38,1,98,10,No License,4.9,1.0,1,1.0,375,1,3.0182660034465427
Rental ,Manhattan,Entire home/apt,30,332,47,4.49,1,60,47,No License,4.52,2.0,2,1.0,375,1,3.0679137375811734
Home in,Manhattan,Entire home/apt,30,445,39,3.17,2,123,48,No License,4.67,1.0,1,1.0,211,2,2.9712930019019206
Townhou,Brooklyn,Private room,30,4,131,0.27,2,178,2,No License,4.5,1.0,1,1.5,1586,2,2.9213338855893958
Rental ,Queens,Entire home/apt,30,79,280,0.61,1,358,1,No License,4.9,1.0,1,1.0,361,1,2.965852458546067
Rental ,Manhattan,Entire home/apt,30,11,223,0.1,31,301,1,No License,4.73,1.0,1,1.0,786,31,2.8687030856226254
Rental ,Manhattan,Entire home/apt,1,146,14,7.98,1,269,100,Exempt,4.87,0.0,4,1.0,942,1,3.134130704942221
Rental ,Manhattan,Entire home/apt,3,29,18,0.45,6,311,8,Exempt,4.66,2.0,2,1.0,942,6,3.2381619097090892
Rental ,Manhattan,Entire home/apt,30,1,462,0.06,44,360,0,No License,4.39,1.0,1,1.0,786,32,3.0042797123413307
Rental ,Manhattan,Private room,30,101,16,3.78,3,150,40,No License,4.77,1.0,1,2.0,629,3,2.6170600014230736
Religio,Brooklyn,Private room,30,3,86,0.68,1,90,3,No License,5.0,1.0,2,1.0,270,1,3.0483371225710463
Rental ,Manhattan,Private room,31,2,227,0.26,1,270,2,No License,4.39,1.0,1,1.0,786,1,2.965852458546067
Condo i,Manhattan,Private room,30,2,156,0.29,236,26,2,No License,4.39,1.0,1,2.0,89,62,2.473751489171697
Rental ,Bronx,Entire home/apt,30,35,28,1.53,2,365,16,No License,4.86,1.0,2,1.0,18,2,3.058306597602826
Rental ,Queens,Private room,30,9,84,0.75,3,365,9,No License,4.78,1.0,1,1.0,253,3,3.0042797123413307
Rental ,Brooklyn,Private room,30,32,73,1.0,3,118,7,No License,4.84,1.0,1,1.0,1586,3,2.6567249660442998
Rental ,Manhattan,Entire home/apt,30,4,80,0.18,4,365,1,No License,4.25,1.0,1,1.0,375,4,2.887312033330232
Rental ,Manhattan,Entire home/apt,30,5,36,0.68,2,287,5,No License,4.8,1.0,1,1.0,867,2,3.0753542716827496
Rental ,Manhattan,Entire home/apt,30,65,649,0.86,5,56,0,No License,4.83,2.0,2,1.0,867,4,3.027205857775385
Rental ,Manhattan,Entire home/apt,30,121,181,0.81,4,159,1,No License,4.9,1.0,1,1.0,375,4,2.9792605776210648
Rental ,Manhattan,Entire home/apt,30,121,11,1.85,1,358,23,No License,4.99,2.0,4,1.5,375,1,3.32188521682753
Rental ,Manhattan,Entire home/apt,30,5,65,0.69,52,157,5,No License,5.0,2.0,2,1.0,629,34,3.037979664972803
Rental ,Manhattan,Entire home/apt,30,2,949,0.05,1,179,0,No License,4.39,1.0,1,1.0,375,1,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,8,159,0.3,32,360,2,No License,4.75,1.0,1,1.0,366,24,3.0136831419327623
Rental ,Manhattan,Private room,30,2,127,0.38,7,94,2,No License,4.39,1.0,4,1.5,786,5,2.60854424575946
Rental ,Manhattan,Entire home/apt,30,1,781,0.04,164,358,0,No License,4.39,1.0,1,1.0,786,60,3.029395389811385
Rental ,Manhattan,Entire home/apt,30,2,506,0.08,164,358,0,No License,4.39,1.0,1,1.0,786,60,2.973974178099778
Townhou,Manhattan,Private room,30,38,2573,0.37,4,361,0,No License,4.47,1.0,1,1.0,629,4,3.0602562356317717
Rental ,Manhattan,Entire home/apt,30,3,114,0.2,91,316,2,No License,5.0,0.0,1,1.0,786,35,2.8488576348688746
Rental ,Manhattan,Private room,30,1,4,1.0,3,58,1,No License,4.39,1.0,1,2.0,786,1,2.5525569080552093
Rental ,Manhattan,Private room,30,11,9,0.17,1,90,7,No License,5.0,1.0,1,1.0,366,1,2.9792605776210648
Rental ,Manhattan,Entire home/apt,30,2,222,0.21,133,340,2,No License,4.39,1.0,1,1.0,786,113,2.9429762936938837
Rental ,Manhattan,Entire home/apt,30,11,50,0.63,1,64,8,No License,4.91,0.0,1,1.0,867,1,2.9517727088869
Rental ,Manhattan,Entire home/apt,30,81,15,1.53,1,107,17,No License,4.89,1.0,1,1.5,138,1,3.3077535380058
Rental ,Manhattan,Entire home/apt,30,7,47,1.21,1,259,7,No License,4.14,1.0,1,1.0,786,1,3.078996622046831
Rental ,Brooklyn,Entire home/apt,30,11,373,0.73,2,270,0,No License,4.91,1.0,4,1.0,91,2,3.3757226671152805
Loft in,Manhattan,Entire home/apt,6,78,18,2.93,3,5,32,Exempt,4.5,0.0,3,1.0,942,3,3.1427267571201267
Loft in,Queens,Entire home/apt,30,14,82,2.01,3,365,14,No License,4.71,1.0,1,1.0,361,3,3.056342473792042
Loft in,Brooklyn,Entire home/apt,30,75,60,1.75,1,270,35,No License,4.52,2.0,4,1.0,1586,1,3.17440535085472
Rental ,Manhattan,Entire home/apt,30,2,378,0.12,164,358,0,No License,4.39,0.0,1,1.0,786,60,2.9429762936938837
Rental ,Manhattan,Private room,30,373,81,3.16,1,89,19,No License,4.74,1.0,1,1.0,629,1,2.8725192070793772
Rental ,Manhattan,Entire home/apt,1,107,12,3.54,6,207,53,Exempt,4.68,0.0,3,1.0,942,6,2.997009118491433
Rental ,Brooklyn,Entire home/apt,30,80,1167,0.61,4,179,0,No License,4.73,2.0,2,1.0,1586,4,3.024998424059092
Rental ,Manhattan,Entire home/apt,1,2,0,2.0,3,214,2,Exempt,4.39,1.0,1,1.0,138,3,3.0462975359547335
Rental ,Brooklyn,Entire home/apt,30,145,347,1.55,1,364,1,No License,4.7,3.0,5,1.0,1586,1,3.037979664972803
Rental ,Brooklyn,Entire home/apt,30,87,90,3.36,3,279,33,No License,4.91,1.0,2,1.0,210,3,3.056342473792042
Home in,Brooklyn,Private room,30,13,124,0.25,4,365,2,No License,4.38,1.0,1,1.0,401,4,3.0462975359547335
Rental ,Queens,Entire home/apt,30,72,60,5.35,6,365,68,No License,4.72,3.0,4,1.0,361,5,3.352215175882195
Rental ,Manhattan,Entire home/apt,30,26,75,2.94,4,270,26,No License,4.58,1.0,3,1.0,413,4,2.9792605776210648
Rental ,Bronx,Entire home/apt,30,163,31,2.86,3,179,45,No License,4.82,3.0,6,1.0,18,3,3.094783464834754
Rental ,Brooklyn,Private room,30,10,173,0.89,1,363,10,No License,4.5,1.0,1,1.0,1586,1,2.939982748996748
Townhou,Bronx,Entire home/apt,14,20,138,0.71,2,5,7,Exempt,4.6,3.0,3,1.0,56,2,3.2483476914486
Townhou,Manhattan,Entire home/apt,30,21,280,1.15,3,362,3,No License,4.86,3.0,7,4.0,1063,2,3.3225357724227194
Townhou,Brooklyn,Private room,30,90,123,2.78,2,180,26,No License,4.73,1.0,1,2.0,664,2,2.9517727088869
Place t,Brooklyn,Private room,30,11,20,0.16,9,365,4,No License,5.0,1.0,1,1.0,401,8,2.7534287921185427
Tiny ho,Brooklyn,Entire home/apt,30,644,30,8.46,1,365,61,No License,4.93,2.0,2,1.0,401,1,2.9048178166875385
Home in,Brooklyn,Private room,30,69,386,0.43,3,311,0,No License,4.7,1.0,1,1.0,91,3,2.894439972077526
Rental ,Queens,Private room,30,1,369,0.08,1,365,0,No License,4.39,1.0,1,1.0,253,1,2.804793885493015
Rental ,Manhattan,Entire home/apt,30,15,144,1.16,1,136,13,No License,4.73,1.0,1,1.0,302,1,3.186481982394027
Rental ,Brooklyn,Private room,30,6,231,0.27,13,364,2,No License,4.33,1.0,1,1.0,664,9,2.50963610418169
Rental ,Brooklyn,Private room,30,102,36,1.02,3,90,8,No License,4.37,1.0,1,1.0,210,3,2.7801576351167334
Rental ,Manhattan,Entire home/apt,30,58,61,2.24,2,365,18,No License,4.76,1.0,3,1.0,375,2,3.2657827227268217
Rental ,Queens,Entire home/apt,30,65,32,1.92,1,180,31,No License,4.48,1.0,1,1.0,361,1,2.8488576348688746
Rental ,Brooklyn,Entire home/apt,30,12,117,0.3,1,83,2,No License,5.0,1.0,1,1.0,751,1,2.9766298911999467
Rental ,Queens,Entire home/apt,30,2,257,0.08,1,126,1,No License,4.39,2.0,3,2.0,253,1,3.027205857775385
Rental ,Brooklyn,Private room,30,1,677,0.04,1,87,0,No License,4.39,1.0,1,1.0,178,1,2.7643919430728485
Loft in,Queens,Entire home/apt,30,12,55,0.85,1,365,8,No License,5.0,1.0,2,1.5,131,1,3.192301119888516
Rental ,Manhattan,Entire home/apt,30,2,146,0.32,3,364,2,No License,4.39,1.0,2,1.0,89,2,2.8231862587850465
Rental ,Bronx,Entire home/apt,30,91,203,0.86,5,334,4,No License,4.34,3.0,3,1.0,28,5,2.965852458546067
Rental ,Brooklyn,Private room,30,8,2060,0.09,1,90,0,No License,4.13,2.0,1,1.0,270,1,2.572227276182801
Rental ,Brooklyn,Private room,30,238,55,3.52,1,270,39,No License,4.8,1.0,2,1.0,664,1,2.8836824505315013
Rental ,Manhattan,Entire home/apt,30,4,611,0.08,1,78,0,No License,4.75,1.0,4,1.0,375,1,2.9213338855893958
Condo i,Manhattan,Entire home/apt,30,43,58,0.76,4,180,4,No License,4.74,1.0,1,1.0,375,4,3.0679137375811734
Rental ,Manhattan,Private room,30,30,1523,0.43,3,177,0,No License,4.97,1.0,1,1.0,302,3,3.0771818022943487
Rental ,Queens,Entire home/apt,30,137,88,5.44,1,132,57,No License,4.93,1.0,2,1.0,131,1,2.9920531496671643
Rental ,Manhattan,Entire home/apt,3,63,116,0.67,3,350,3,Exempt,4.81,3.0,3,1.0,1063,3,3.239106667783521
Home in,Brooklyn,Entire home/apt,30,57,565,0.73,3,364,0,No License,4.56,1.0,2,1.0,1586,3,2.8836824505315013
Townhou,Brooklyn,Private room,2,39,19,2.71,1,0,30,OSE,5.0,1.0,1,1.0,166,1,3.0679137375811734
Rental ,Queens,Private room,30,70,199,0.79,1,365,12,No License,4.56,1.0,1,1.0,253,1,2.730308303384394
Rental ,Queens,Private room,30,57,166,0.86,2,151,16,No License,4.79,1.0,2,1.0,145,2,2.7534287921185427
Rental ,Brooklyn,Private room,30,84,75,3.83,1,180,45,No License,4.9,1.0,1,1.0,210,1,2.965852458546067
Rental ,Queens,Private room,30,32,32,2.69,1,180,32,No License,4.63,2.0,2,1.0,69,1,3.0679137375811734
Rental ,Brooklyn,Entire home/apt,30,202,40,3.29,1,325,44,No License,4.94,3.0,4,2.0,664,1,3.0337217924986577
Rental ,Brooklyn,Private room,30,1,140,0.21,2,364,1,No License,4.39,2.0,2,1.0,270,2,2.9920531496671643
Rental ,Manhattan,Entire home/apt,30,6,99,0.35,1,194,4,No License,5.0,2.0,2,1.0,1063,1,2.894439972077526
Rental ,Manhattan,Entire home/apt,30,3,551,0.15,2,264,0,No License,5.0,1.0,2,1.0,1063,2,3.027205857775385
Rental ,Brooklyn,Private room,3,44,14,2.88,1,296,30,OSE,5.0,1.0,1,1.0,57,1,3.141314479047495
Hotel i,Queens,Private room,1,3,105,0.73,2,364,3,Exempt,3.67,1.0,2,1.0,324,2,3.099838436355272
Townhou,Manhattan,Entire home/apt,30,37,158,0.57,1,365,2,No License,4.84,4.0,9,3.0,1063,1,3.5853776664567865
Home in,Queens,Entire home/apt,30,8,181,0.88,1,339,8,No License,4.5,1.0,1,1.0,131,1,3.0861319469347137
Townhou,Brooklyn,Private room,30,21,55,2.2,1,79,21,No License,4.95,0.0,2,1.0,57,1,3.058306597602826
Condo i,Brooklyn,Private room,2,98,26,0.68,1,272,42,OSE,4.87,1.0,1,1.0,1586,1,3.0182660034465427
Home in,Queens,Private room,30,1,218,0.14,3,365,1,No License,4.39,1.0,1,1.0,138,3,2.7801576351167334
Rental ,Manhattan,Entire home/apt,30,52,63,3.35,1,188,36,No License,4.65,1.0,5,1.0,302,1,2.7534287921185427
Home in,Queens,Private room,30,127,104,1.33,6,365,19,No License,4.65,1.0,1,1.5,138,6,2.8231862587850465
Rental ,Queens,Private room,30,4,124,0.3,3,365,2,No License,4.25,1.0,1,1.0,253,3,2.984448562625596
Place t,Brooklyn,Private room,30,114,54,1.01,1,173,13,No License,4.93,1.0,1,1.0,178,1,3.239106667783521
Condo i,Manhattan,Entire home/apt,30,4,1949,0.06,3,78,0,No License,4.75,3.0,3,1.0,302,1,2.887312033330232
Rental ,Bronx,Private room,1,114,12,7.11,2,354,82,OSE,4.83,1.0,1,1.0,32,2,2.9792605776210648
Rental ,Queens,Private room,30,94,484,0.87,1,350,0,No License,4.9,1.0,1,1.0,361,1,2.6922125944076853
Service,Manhattan,Private room,30,39,33,2.61,22,216,28,No License,4.72,1.0,1,2.0,375,22,2.4980604451843584
Condo i,Brooklyn,Private room,30,8,138,0.49,1,89,3,No License,4.5,3.0,1,1.0,664,1,2.724259801377724
Townhou,Brooklyn,Private room,30,20,99,0.38,6,92,2,No License,4.8,1.0,1,1.0,664,6,2.7801576351167334
Service,Manhattan,Private room,30,48,39,3.21,22,0,34,No License,4.73,1.0,1,2.0,375,22,2.4980604451843584
Rental ,Bronx,Entire home/apt,30,156,59,2.72,3,180,27,No License,4.72,2.0,4,1.0,18,3,3.094783464834754
Rental ,Bronx,Private room,30,2,127,0.41,1,365,2,No License,4.39,1.0,1,1.0,55,1,2.7801576351167334
Rental ,Manhattan,Entire home/apt,60,5,107,0.55,2,179,5,No License,5.0,2.0,2,1.0,302,1,3.2078803656897183
Home in,Brooklyn,Private room,30,15,153,0.19,2,365,1,No License,4.87,1.0,1,1.0,401,2,2.7589575183515067
Rental ,Brooklyn,Private room,3,48,6,3.12,1,169,39,OSE,4.96,3.0,3,2.0,95,1,3.2284967606068036
Rental ,Brooklyn,Entire home/apt,1,14,8,7.92,7,29,14,Exempt,4.93,1.0,2,1.0,178,4,2.9429762936938837
Home in,Brooklyn,Private room,30,96,34,0.7,3,334,3,No License,4.73,1.0,1,1.5,91,3,2.8488576348688746
casa pa,Brooklyn,Private room,30,60,55,3.5,2,365,36,No License,4.82,1.0,1,2.0,95,2,2.664130054594828
Rental ,Manhattan,Entire home/apt,30,42,39,4.2,1,365,42,No License,4.81,1.0,2,1.0,302,1,2.936957517084059
Rental ,Manhattan,Entire home/apt,4,37,16,1.95,7,146,27,Exempt,4.73,0.0,2,1.0,1063,7,3.024998424059092
Rental ,Queens,Entire home/apt,30,1,336,0.09,1,323,1,No License,4.39,1.0,2,1.0,361,1,2.9766298911999467
Home in,Queens,Private room,30,19,216,0.58,4,365,4,No License,4.47,1.0,1,1.0,136,4,2.5998135292022666
Rental ,Brooklyn,Private room,30,23,48,1.04,2,120,11,No License,4.65,1.0,1,1.0,173,2,2.804793885493015
Condo i,Brooklyn,Private room,30,9,439,0.56,1,365,0,No License,5.0,1.0,1,1.0,91,1,3.2381619097090892
Bed and,Brooklyn,Private room,5,25,25,0.38,2,89,10,OSE,4.6,1.0,1,1.5,70,2,2.8186899895107715
Condo i,Brooklyn,Private room,30,109,27,1.0,1,291,20,No License,4.81,1.0,3,1.0,70,1,3.0042797123413307
Home in,Brooklyn,Private room,30,2,228,0.22,1,362,2,No License,4.39,3.0,3,2.0,91,1,3.4736816091422935
Rental ,Brooklyn,Private room,20,47,4,0.46,2,9,21,OSE,4.96,1.0,1,1.5,160,2,2.8908975527357526
Rental ,Manhattan,Entire home/apt,30,20,101,1.7,1,31,20,No License,4.65,3.0,4,1.0,375,1,2.8836824505315013
casa pa,Queens,Private room,30,97,28,3.58,4,354,30,No License,4.81,1.0,1,1.0,170,4,2.8488576348688746
Rental ,Brooklyn,Entire home/apt,30,4,110,0.63,1,365,4,No License,3.75,2.0,1,1.0,210,1,3.0861319469347137
Home in,Queens,Entire home/apt,30,79,27,4.56,1,363,51,No License,4.94,4.0,7,2.5,184,1,3.058306597602826
Rental ,Brooklyn,Entire home/apt,30,28,16,3.49,7,149,28,No License,4.93,1.0,2,1.0,178,4,3.128231583903203
