name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count
Condo i,Manhattan,Private room,30,3,1482,0.06,3,0,0,No License,5.0,1.0,1,1.0,204,3
Rental ,Queens,Private room,30,19,1398,0.23,2,180,0,No License,4.89,1.0,1,1.0,361,2
Home in,Brooklyn,Entire home/apt,30,203,63,1.8,1,349,20,No License,4.73,1.0,1,1.0,664,1
Rental ,Staten Island,Private room,40,5,240,0.28,13,42,3,No License,5.0,1.0,1,1.0,13,11
Townhou,Queens,Private room,30,138,102,1.29,7,90,25,No License,4.64,1.0,1,1.0,324,7
Home in,Brooklyn,Private room,30,24,44,0.52,2,89,8,No License,4.96,1.0,2,1.0,246,2
Rental ,Queens,Entire home/apt,30,3,346,0.1,1,180,1,No License,5.0,1.0,1,1.0,19,1
Townhou,Brooklyn,Entire home/apt,30,35,117,2.18,1,310,20,No License,4.86,1.0,1,1.0,190,1
Rental ,Manhattan,Entire home/apt,30,5,218,0.2,60,364,1,No License,4.8,2.0,2,2.0,629,52
Home in,Brooklyn,Entire home/apt,30,15,1147,0.16,1,294,0,No License,5.0,2.0,3,1.0,166,1
Guest s,Queens,Private room,4,45,25,1.39,1,208,17,OSE,4.76,2.0,3,1.0,163,1
Rental ,Manhattan,Entire home/apt,30,245,62,1.77,1,64,22,No License,4.73,0.0,1,1.0,375,1
Rental ,Manhattan,Entire home/apt,30,343,31,3.52,1,333,43,No License,4.83,0.0,4,1.0,73,1
Rental ,Bronx,Entire home/apt,30,13,68,2.69,2,179,13,No License,4.62,1.0,3,1.0,7,2
Home in,Queens,Private room,30,73,136,1.28,6,365,13,No License,4.55,1.0,1,2.0,361,6
Rental ,Brooklyn,Entire home/apt,30,142,122,1.7,2,144,7,No License,4.57,1.0,2,1.0,1586,2
Service,Manhattan,Hotel room,30,1,1783,0.02,83,364,0,No License,4.39,1.0,1,1.0,207,69
Rental ,Manhattan,Entire home/apt,2,7,11,2.69,2,242,7,OSE,5.0,1.0,1,1.0,867,2
Rental ,Manhattan,Entire home/apt,31,1,16,1.0,713,277,1,No License,4.39,1.0,1,1.0,140,107
Guest s,Brooklyn,Entire home/apt,3,91,15,4.73,2,349,52,OSE,4.88,2.0,2,1.0,1586,2
Tiny ho,Brooklyn,Private room,2,121,0,2.47,1,121,49,OSE,4.6,1.0,2,1.0,1586,1
Rental ,Queens,Entire home/apt,30,31,69,1.4,1,237,4,No License,4.84,2.0,3,1.0,163,1
Rental ,Brooklyn,Shared room,30,1,143,0.21,5,365,1,No License,4.39,1.0,2,2.0,751,4
Rental ,Manhattan,Private room,30,243,33,4.8,1,180,50,No License,4.98,0.0,1,1.0,375,1
Loft in,Brooklyn,Entire home/apt,31,286,42,2.6,1,274,47,No License,4.88,1.0,1,1.0,969,1
Rental ,Manhattan,Private room,30,107,70,1.01,3,57,26,No License,4.79,1.0,1,1.0,328,3
Rental ,Brooklyn,Private room,30,2,91,0.48,1,239,2,No License,4.39,2.0,2,1.0,41,1
Rental ,Manhattan,Entire home/apt,30,148,95,1.08,2,264,6,No License,4.48,2.0,2,1.0,629,2
Home in,Brooklyn,Private room,30,291,60,4.35,1,339,21,No License,4.91,1.0,1,1.0,1586,1
Service,Brooklyn,Entire home/apt,30,5,73,0.27,256,361,4,No License,4.2,2.0,2,2.0,301,146
Rental ,Manhattan,Private room,1,5,32,0.2,28,180,2,Exempt,4.0,1.0,1,2.0,867,26
Rental ,Manhattan,Private room,30,1,24,1.0,2,270,1,No License,4.39,1.0,1,1.0,413,1
Rental ,Queens,Entire home/apt,30,35,123,1.84,1,179,11,No License,4.89,2.0,2,1.0,85,1
Home in,Brooklyn,Private room,30,51,65,4.55,2,55,51,No License,4.84,1.0,1,1.0,751,2
Townhou,Brooklyn,Entire home/apt,30,163,44,4.59,1,266,50,No License,4.97,3.0,5,1.0,301,1
Rental ,Manhattan,Entire home/apt,30,8,89,0.34,37,337,2,No License,4.75,2.0,2,1.0,786,37
Apartho,Manhattan,Entire home/apt,15,34,28,0.86,55,86,14,Exempt,4.79,1.0,1,1.0,328,55
Rental ,Manhattan,Entire home/apt,30,59,61,3.21,1,239,39,No License,4.9,2.0,4,1.0,302,1
Rental ,Queens,Private room,30,3,285,0.21,2,364,1,No License,4.33,1.0,1,1.0,131,2
Rental ,Manhattan,Entire home/apt,30,4,3070,0.04,1,178,0,No License,4.75,1.0,1,1.0,211,1
Townhou,Brooklyn,Entire home/apt,30,2,366,0.12,1,363,0,No License,4.39,2.0,2,2.0,664,1
Guest s,Manhattan,Entire home/apt,3,162,26,1.71,1,263,26,OSE,4.72,1.0,1,1.0,1063,1
Rental ,Queens,Private room,30,13,177,0.72,1,89,2,No License,5.0,1.0,1,1.0,21,1
Rental ,Brooklyn,Private room,31,2,194,0.24,9,180,2,No License,4.39,1.0,1,1.0,969,9
Vacatio,Brooklyn,Entire home/apt,30,56,60,3.08,1,365,32,No License,4.71,2.0,2,1.0,135,1
Place t,Manhattan,Entire home/apt,30,3,492,0.16,3,364,0,No License,3.33,2.0,2,1.0,942,3
Rental ,Manhattan,Private room,30,154,1475,1.27,4,362,0,No License,4.79,1.0,1,1.0,786,4
Rental ,Brooklyn,Private room,30,68,37,0.76,3,59,5,No License,4.79,1.0,1,1.0,173,2
Home in,Bronx,Private room,30,3,60,0.39,7,199,3,No License,5.0,1.0,1,1.5,28,7
Rental ,Queens,Entire home/apt,30,329,522,2.31,1,62,0,No License,4.73,1.0,2,1.0,163,1
Home in,Brooklyn,Private room,30,8,364,0.15,8,365,1,No License,4.63,1.0,1,2.0,1586,8
Rental ,Bronx,Private room,30,7,554,0.23,2,340,0,No License,5.0,1.0,1,1.0,36,2
Hotel i,Manhattan,Hotel room,1,495,282,9.36,10,355,2,Exempt,4.6,1.0,1,1.0,942,10
Rental ,Brooklyn,Entire home/apt,30,31,86,1.93,1,359,18,No License,4.9,2.0,2,2.0,35,1
Condo i,Manhattan,Entire home/apt,30,49,32,2.41,18,166,43,No License,4.8,2.0,2,1.0,867,18
Rental ,Brooklyn,Entire home/apt,30,4,221,0.32,1,364,2,No License,5.0,1.0,1,1.0,1586,1
Rental ,Brooklyn,Private room,30,2,171,0.28,2,234,2,No License,4.39,1.0,1,1.0,1586,2
Rental ,Queens,Private room,30,348,25,3.87,1,365,55,No License,4.6,1.0,2,1.0,361,1
Rental ,Bronx,Private room,30,48,168,2.34,2,153,11,No License,4.71,1.0,1,2.0,7,2
Boutiqu,Manhattan,Private room,1,12,167,0.69,26,171,2,Exempt,3.42,1.0,1,1.0,867,25
Rental ,Queens,Private room,30,7,1461,0.14,1,0,0,No License,4.86,1.0,1,1.0,136,1
Rental ,Brooklyn,Entire home/apt,3,26,25,0.79,3,339,2,Exempt,4.54,1.0,1,1.0,301,3
Home in,Queens,Private room,30,140,25,1.06,1,180,15,No License,4.79,1.0,1,1.0,163,1
Rental ,Brooklyn,Entire home/apt,30,21,36,1.45,1,81,17,No License,4.33,1.0,3,1.0,1586,1
Rental ,Brooklyn,Entire home/apt,30,2,198,0.29,1,0,2,No License,4.39,1.0,1,1.0,1586,1
Rental ,Manhattan,Entire home/apt,60,3,79,0.15,12,294,1,No License,4.33,2.0,4,1.0,207,12
Rental ,Queens,Entire home/apt,30,33,89,1.74,1,180,15,No License,4.97,1.0,2,1.0,324,1
casa pa,Brooklyn,Private room,30,59,102,2.69,3,270,18,No License,4.85,1.0,1,1.0,664,3
Home in,Queens,Private room,30,4,1385,0.07,4,0,0,No License,5.0,1.0,1,1.0,49,2
Rental ,Queens,Entire home/apt,30,15,80,1.15,1,154,11,No License,4.8,0.0,1,1.0,26,1
Rental ,Brooklyn,Private room,30,84,112,3.56,5,180,33,No License,4.63,1.0,1,2.0,1586,5
Resort ,Manhattan,Private room,30,2,128,0.43,4,137,2,No License,4.39,1.0,2,1.0,942,3
Condo i,Brooklyn,Private room,3,6,4,4.19,1,48,6,OSE,5.0,1.0,1,1.0,70,1
Hotel i,Manhattan,Private room,2,4,20,3.16,36,49,4,Exempt,4.75,1.0,1,1.0,942,32
Home in,Brooklyn,Private room,30,1,181,0.16,2,310,1,No License,4.39,1.0,1,1.0,1586,2
Guest s,Brooklyn,Entire home/apt,30,161,71,1.52,1,4,20,No License,4.97,1.0,2,1.0,969,1
Rental ,Brooklyn,Entire home/apt,31,6,77,0.45,1,218,5,No License,4.67,1.0,2,1.0,95,1
Home in,Queens,Entire home/apt,30,8,125,0.64,2,363,7,No License,5.0,4.0,6,2.0,58,2
Condo i,Brooklyn,Entire home/apt,30,84,40,2.81,2,365,28,No License,4.67,2.0,3,1.0,751,2
Home in,Queens,Private room,30,2,195,0.29,56,161,2,No License,4.39,1.0,1,1.0,39,37
Boutiqu,Manhattan,Private room,1,254,68,4.95,7,0,3,Exempt,4.24,1.0,2,1.0,942,7
Guest s,Brooklyn,Entire home/apt,90,73,1398,0.94,1,365,0,No License,4.96,2.0,2,1.0,664,1
Home in,Brooklyn,Entire home/apt,30,25,67,1.36,1,178,15,No License,4.96,3.0,3,1.5,1586,1
Guest s,Brooklyn,Private room,2,333,20,2.96,1,0,25,OSE,4.66,1.0,2,1.0,1586,1
Rental ,Manhattan,Private room,30,83,181,0.92,3,364,21,No License,4.66,1.0,1,1.0,629,3
Rental ,Manhattan,Private room,30,208,814,2.01,10,364,0,No License,4.6,1.0,1,1.0,867,10
Hotel i,Manhattan,Private room,1,66,33,2.18,18,16,17,Exempt,4.61,0.0,1,1.0,867,18
Rental ,Manhattan,Entire home/apt,30,2,910,0.06,83,365,0,No License,4.39,0.0,1,1.0,207,69
Rental ,Queens,Private room,30,15,65,1.97,3,364,15,No License,5.0,1.0,1,1.0,131,3
Rental ,Brooklyn,Shared room,30,2,415,0.05,10,349,0,No License,4.39,1.0,3,2.0,1586,8
Place t,Brooklyn,Private room,30,3,280,0.21,1,88,1,No License,5.0,1.0,1,1.0,401,1
Condo i,Manhattan,Entire home/apt,30,8,99,0.68,2,269,8,No License,4.88,1.0,2,1.0,375,2
Rental ,Brooklyn,Private room,30,11,1560,0.2,1,0,0,No License,4.64,1.0,1,2.0,1586,1
Home in,Brooklyn,Private room,30,25,62,2.82,1,0,25,No License,4.96,1.0,1,1.0,190,1
Rental ,Manhattan,Entire home/apt,30,14,6,0.14,54,279,1,No License,4.43,1.0,1,1.0,786,30
Rental ,Manhattan,Entire home/apt,30,6,1885,0.09,1,87,0,No License,4.33,1.0,1,1.0,942,1
Condo i,Manhattan,Entire home/apt,30,9,35,0.67,1,258,5,No License,5.0,1.0,1,1.0,867,1
Rental ,Brooklyn,Private room,30,1,369,0.08,589,365,0,No License,4.39,3.0,1,1.0,401,54
Townhou,Brooklyn,Private room,2,89,133,1.75,1,48,18,OSE,5.0,1.0,1,1.0,210,1
Service,Manhattan,Private room,30,48,39,3.21,22,0,34,No License,4.73,1.0,1,2.0,375,22
Townhou,Brooklyn,Entire home/apt,30,8,114,1.16,2,180,8,No License,4.63,1.0,2,1.0,664,2
Rental ,Manhattan,Entire home/apt,30,2,9,1.46,27,202,2,No License,4.39,1.0,1,1.0,73,24
Loft in,Brooklyn,Private room,30,4,118,0.08,4,33,1,No License,5.0,1.0,1,1.0,1586,4
Rental ,Manhattan,Entire home/apt,30,5,90,0.41,1,130,4,No License,4.8,1.0,1,1.5,413,1
Hotel i,Manhattan,Private room,1,1,299,0.1,201,363,1,Exempt,4.39,1.0,1,1.0,942,12
Rental ,Brooklyn,Private room,30,48,61,0.56,9,219,8,No License,4.94,1.0,1,1.0,969,9
Boutiqu,Manhattan,Private room,1,55,38,1.31,9,361,23,Exempt,4.09,1.0,1,1.0,942,6
Rental ,Brooklyn,Private room,30,130,1193,1.74,1,155,0,No License,4.36,1.0,1,1.0,57,1
Rental ,Manhattan,Entire home/apt,1,141,6,5.0,2,99,25,Exempt,4.57,1.0,2,1.0,942,2
Rental ,Staten Island,Private room,30,39,61,2.59,1,364,25,No License,4.54,1.0,1,1.0,3,1
Rental ,Manhattan,Private room,30,126,72,1.37,1,279,21,No License,4.86,1.0,1,1.0,786,1
Rental ,Queens,Entire home/apt,30,5,498,0.1,6,365,0,No License,3.8,4.0,4,4.0,39,6
Home in,Queens,Shared room,30,3,63,0.21,5,365,2,No License,4.67,1.0,1,1.0,324,5
Service,Manhattan,Entire home/apt,30,3,248,0.16,34,135,2,No License,5.0,0.0,1,1.0,204,14
Condo i,Brooklyn,Private room,30,2,157,0.15,31,261,1,No License,4.39,1.0,1,1.0,1586,24
Service,Manhattan,Entire home/apt,30,1,146,0.2,256,364,1,No License,4.39,0.0,1,1.0,191,146
Earthen,Brooklyn,Private room,30,3,96,0.11,2,179,1,No License,4.33,1.0,1,1.0,1586,2
Condo i,Brooklyn,Private room,30,10,127,0.64,1,53,9,No License,5.0,1.0,1,1.0,178,1
Rental ,Queens,Entire home/apt,30,29,2055,0.33,1,0,0,No License,4.76,1.0,1,1.0,131,1
Townhou,Queens,Private room,30,3,583,0.09,236,55,0,No License,4.0,1.0,1,1.0,170,62
Rental ,Brooklyn,Entire home/apt,30,19,1657,0.13,1,363,0,No License,4.81,1.0,1,1.0,91,1
Rental ,Manhattan,Private room,30,12,62,1.23,1,161,12,No License,4.92,1.0,1,1.0,1063,1
Rental ,Manhattan,Entire home/apt,30,41,526,0.46,1,90,0,No License,4.71,1.0,1,1.0,1063,1
Rental ,Queens,Entire home/apt,30,65,74,2.02,1,364,19,No License,4.92,1.0,2,1.0,45,1
Rental ,Manhattan,Entire home/apt,30,1,45,0.65,139,255,1,No License,4.39,2.0,1,1.0,867,129
Townhou,Brooklyn,Private room,30,18,21,0.56,3,324,7,No License,4.67,1.0,2,1.0,57,1
Guest s,Brooklyn,Entire home/apt,1,77,2,6.26,1,159,76,OSE,4.99,1.0,1,1.5,190,1
Home in,Brooklyn,Entire home/apt,30,2,94,0.38,1,365,2,No License,4.39,2.0,2,2.5,1586,1
Rental ,Manhattan,Entire home/apt,30,1,152,0.2,52,339,1,No License,4.39,3.0,3,3.0,71,27
Rental ,Manhattan,Entire home/apt,30,3,27,0.57,32,257,3,No License,4.33,2.0,2,1.0,867,24
Rental ,Bronx,Entire home/apt,30,16,64,1.3,3,88,15,No License,4.94,3.0,4,2.0,2,3
Rental ,Manhattan,Private room,30,2,61,0.3,17,365,2,No License,4.39,1.0,1,1.5,1063,11
Home in,Brooklyn,Private room,30,69,386,0.43,3,311,0,No License,4.7,1.0,1,1.0,91,3
Rental ,Manhattan,Entire home/apt,30,1,249,0.12,4,35,1,No License,4.39,3.0,3,1.0,786,4
Home in,Queens,Private room,30,35,43,2.25,2,2,18,No License,4.57,1.0,2,1.0,91,2
Rental ,Manhattan,Entire home/apt,2,2,30,0.15,3,22,1,Exempt,4.39,2.0,2,1.0,204,2
Rental ,Queens,Private room,30,85,43,1.04,5,129,17,No License,4.58,1.0,1,1.0,69,5
Townhou,Queens,Private room,30,2,98,0.13,267,44,1,No License,4.39,1.0,1,1.0,145,87
Rental ,Brooklyn,Entire home/apt,30,235,41,3.04,1,80,45,No License,4.89,2.0,3,1.0,178,1
Rental ,Manhattan,Entire home/apt,30,1,194,0.15,38,214,1,No License,4.39,1.0,1,1.0,84,10
Home in,Queens,Entire home/apt,30,18,138,1.83,1,364,18,No License,4.89,1.0,1,1.0,38,1
Condo i,Brooklyn,Private room,30,1,417,0.07,1,90,0,No License,4.39,1.0,1,1.0,190,1
Rental ,Brooklyn,Private room,30,3,51,0.15,13,364,1,No License,2.67,1.0,1,1.0,664,9
Rental ,Brooklyn,Entire home/apt,30,2,593,0.1,5,213,0,No License,4.39,3.0,3,1.0,1586,4
Home in,Bronx,Private room,30,3,1288,0.06,1,279,0,No License,5.0,1.0,1,1.0,55,1
Rental ,Manhattan,Entire home/apt,30,12,35,0.47,5,279,5,No License,4.42,1.0,1,1.0,18,5
Home in,Manhattan,Entire home/apt,30,1,866,0.03,1,365,0,No License,4.39,3.0,4,2.0,1063,1
Rental ,Brooklyn,Private room,30,12,112,1.25,2,355,12,No License,4.58,1.0,2,1.0,54,2
Rental ,Brooklyn,Entire home/apt,2,19,15,5.0,1,0,19,OSE,4.85,1.0,1,1.0,84,1
Hotel i,Manhattan,Private room,1,2,44,0.5,35,0,2,Exempt,4.39,1.0,1,1.0,867,17
Rental ,Manhattan,Entire home/apt,30,55,593,0.38,1,0,0,No License,4.74,2.0,1,1.0,211,1
Loft in,Brooklyn,Entire home/apt,30,29,365,0.91,1,0,0,No License,4.93,1.0,1,1.0,969,1
Loft in,Brooklyn,Entire home/apt,4,58,10,4.18,2,334,45,Exempt,4.71,4.0,4,1.0,969,2
Rental ,Brooklyn,Entire home/apt,30,22,111,0.84,1,365,2,No License,4.18,3.0,4,1.0,401,1
Rental ,Bronx,Entire home/apt,30,17,227,0.88,5,365,3,No License,4.82,3.0,3,2.0,66,5
Home in,Brooklyn,Private room,30,102,32,4.15,1,234,53,No License,4.93,1.0,1,1.0,401,1
Home in,Queens,Private room,30,13,89,1.74,2,365,13,No License,4.77,1.0,1,1.0,29,1
Rental ,Brooklyn,Entire home/apt,30,10,21,0.23,17,337,4,No License,5.0,1.0,1,1.0,160,17
Rental ,Manhattan,Entire home/apt,45,5,836,0.13,3,14,0,No License,4.6,0.0,1,1.0,413,2
Townhou,Brooklyn,Private room,3,2,17,2.0,2,77,2,OSE,4.39,1.0,1,1.0,751,2
Rental ,Brooklyn,Private room,30,18,154,0.72,4,201,6,No License,4.94,1.0,1,1.0,74,4
Rental ,Queens,Private room,30,5,86,0.26,1,89,2,No License,5.0,1.0,1,1.0,361,1
Home in,Queens,Entire home/apt,30,1,1099,0.03,1,364,0,No License,4.39,0.0,1,1.0,26,1
Rental ,Queens,Entire home/apt,30,12,561,0.23,6,365,0,No License,4.75,3.0,4,2.0,39,6
Home in,Queens,Private room,30,63,327,0.78,2,66,1,No License,4.86,1.0,1,1.0,85,2
Rental ,Queens,Private room,30,12,199,0.28,1,180,1,No License,4.67,1.0,1,1.0,72,1
Rental ,Manhattan,Entire home/apt,30,22,384,0.23,68,308,0,No License,4.68,0.0,2,1.0,786,52
Rental ,Brooklyn,Entire home/apt,1,7,8,7.0,7,36,7,Exempt,5.0,1.0,2,1.0,178,4
Rental ,Brooklyn,Entire home/apt,30,1,564,0.05,1,363,0,No License,4.39,1.0,1,1.0,401,1
Rental ,Brooklyn,Private room,31,4,99,0.57,9,180,4,No License,4.75,1.0,1,1.0,969,9
Rental ,Manhattan,Entire home/apt,30,86,28,0.85,1,270,22,No License,4.87,1.0,1,1.0,629,1
Rental ,Manhattan,Entire home/apt,30,1,164,0.18,1,362,1,No License,4.39,1.0,1,1.0,25,1
Rental ,Brooklyn,Private room,30,30,12,0.32,2,288,3,No License,4.53,1.0,1,1.0,664,2
Rental ,Manhattan,Entire home/apt,30,1,144,0.21,69,180,1,No License,4.39,1.0,1,1.0,867,13
Rental ,Manhattan,Entire home/apt,30,16,69,0.16,1,243,4,No License,5.0,2.0,3,2.0,413,1
Villa i,Queens,Private room,30,35,81,0.31,1,28,3,No License,4.46,1.0,1,1.0,72,1
Rental ,Brooklyn,Private room,60,3,761,0.04,2,65,0,No License,5.0,1.0,1,1.0,91,2
Rental ,Manhattan,Entire home/apt,1,23,3,1.62,1,242,18,OSE,4.91,1.0,1,1.0,867,1
Rental ,Manhattan,Entire home/apt,30,95,51,1.1,1,190,20,No License,4.63,0.0,1,1.0,1063,1
Rental ,Queens,Private room,30,21,50,1.31,2,25,13,No License,4.81,1.0,1,1.0,241,2
Rental ,Brooklyn,Entire home/apt,30,5,123,0.41,1,39,4,No License,5.0,0.0,1,1.0,54,1
Home in,Manhattan,Entire home/apt,30,127,29,2.76,1,305,28,No License,4.73,3.0,4,2.0,211,1
Rental ,Brooklyn,Entire home/apt,30,6,123,0.82,1,332,6,No License,5.0,2.0,2,1.0,751,1
Rental ,Brooklyn,Private room,30,2,1829,0.02,1,0,0,No License,4.39,1.0,1,1.0,1586,1
Rental ,Manhattan,Private room,30,29,28,3.28,2,68,29,No License,4.79,1.0,1,1.0,867,2
Rental ,Brooklyn,Private room,30,2,5,0.61,12,152,2,No License,4.39,1.0,1,2.0,1586,12
Guest s,Queens,Entire home/apt,30,4,467,0.25,5,180,0,No License,4.25,1.0,2,1.0,38,5
Rental ,Manhattan,Entire home/apt,1,5,8,2.78,1,279,5,Exempt,5.0,4.0,5,2.0,366,1
Rental ,Manhattan,Private room,30,1,2743,0.01,1,0,0,No License,4.39,1.0,1,1.0,629,1
Rental ,Brooklyn,Entire home/apt,30,7,63,0.34,3,364,3,No License,4.71,2.0,2,1.0,1586,3
Rental ,Queens,Private room,30,14,81,2.12,1,364,14,No License,4.93,1.0,2,1.0,4,1
Home in,Brooklyn,Private room,60,1,443,0.07,17,229,0,No License,4.39,4.0,1,2.0,54,7
Rental ,Brooklyn,Entire home/apt,30,46,34,1.81,2,237,5,No License,4.93,1.0,1,1.0,969,1
Rental ,Brooklyn,Private room,30,58,71,3.63,4,208,36,No License,4.83,1.0,1,1.5,664,4
Condo i,Manhattan,Entire home/apt,30,17,189,0.38,133,356,2,No License,4.82,0.0,1,1.0,786,113
Home in,Brooklyn,Entire home/apt,30,198,116,2.31,1,270,13,No License,4.92,1.0,2,1.0,84,1
Home in,Brooklyn,Private room,30,6,187,0.52,4,365,6,No License,4.67,1.0,1,1.0,160,4
Rental ,Manhattan,Entire home/apt,2,45,46,1.12,84,43,3,Exempt,4.49,0.0,1,1.0,204,75
Service,Brooklyn,Entire home/apt,30,106,55,3.42,1,244,42,No License,4.5,0.0,1,1.0,664,1
Rental ,Brooklyn,Entire home/apt,30,4,339,0.21,5,365,1,No License,3.75,1.0,1,1.0,246,4
Rental ,Brooklyn,Entire home/apt,30,3,881,0.08,1,34,0,No License,5.0,2.0,2,1.0,301,1
Rental ,Manhattan,Private room,3,123,18,3.88,1,25,52,OSE,4.89,1.0,1,1.0,328,1
Rental ,Brooklyn,Private room,100,1,310,0.1,3,89,1,No License,4.39,1.0,1,1.0,246,3
Rental ,Queens,Private room,30,1,1208,0.02,2,0,0,No License,4.39,0.0,1,1.0,9,1
Rental ,Manhattan,Entire home/apt,30,2,1586,0.04,1,0,0,No License,4.39,0.0,1,1.0,211,1
Rental ,Brooklyn,Entire home/apt,30,16,65,0.32,1,0,7,No License,4.76,2.0,3,2.0,173,1
Rental ,Manhattan,Entire home/apt,30,11,1096,0.14,133,360,0,No License,4.36,1.0,1,1.0,191,113
Townhou,Brooklyn,Private room,1,273,30,2.95,1,233,56,OSE,4.92,1.0,2,1.0,166,1
Home in,Brooklyn,Entire home/apt,4,4,46,1.45,4,244,4,Exempt,4.5,1.0,1,1.0,301,4
Service,Manhattan,Entire home/apt,30,6,145,0.33,34,147,3,No License,4.67,0.0,1,1.0,204,14
Rental ,Brooklyn,Private room,30,38,433,0.64,3,365,0,No License,4.55,1.0,1,1.0,1586,3
Home in,Queens,Entire home/apt,30,25,100,1.99,1,90,23,No License,4.64,4.0,5,1.0,253,1
Rental ,Brooklyn,Private room,30,8,116,0.71,4,365,8,No License,4.63,1.0,1,1.0,160,4
Service,Brooklyn,Entire home/apt,90,4,124,0.13,1,77,2,No License,4.75,1.0,1,1.0,160,1
Rental ,Brooklyn,Entire home/apt,30,74,1846,0.74,1,158,0,No License,4.95,2.0,2,1.0,173,1
Service,Manhattan,Entire home/apt,30,1,184,0.16,256,365,1,No License,4.39,1.0,1,1.0,328,146
Loft in,Brooklyn,Entire home/apt,30,53,1391,0.65,1,358,0,No License,4.92,2.0,6,1.0,160,1
Condo i,Queens,Private room,30,85,41,3.19,13,365,32,No License,4.72,1.0,1,1.0,361,13
Rental ,Queens,Entire home/apt,30,11,35,1.45,1,0,11,No License,4.83,1.0,1,1.0,361,1
Rental ,Manhattan,Private room,30,3,36,0.18,4,362,2,No License,5.0,1.0,1,1.0,375,4
Rental ,Manhattan,Entire home/apt,30,40,39,0.55,1,6,11,No License,4.9,1.0,1,1.0,84,1
Home in,Queens,Entire home/apt,30,66,125,3.27,2,365,31,No License,4.73,1.0,3,1.0,91,2
Home in,Queens,Private room,30,7,211,0.44,3,203,1,No License,4.86,1.0,1,1.0,91,3
Home in,Brooklyn,Entire home/apt,30,2,107,0.04,2,268,1,No License,4.39,4.0,4,3.0,751,2
Guest s,Manhattan,Private room,2,96,7,2.69,1,90,34,OSE,4.8,1.0,1,1.0,1063,1
Home in,Queens,Private room,30,34,46,2.93,1,73,34,No License,4.85,1.0,1,1.0,110,1
Townhou,Brooklyn,Private room,30,12,133,0.61,2,338,4,No License,4.75,1.0,1,2.0,35,2
Tiny ho,Queens,Entire home/apt,30,9,102,1.23,2,310,9,No License,5.0,1.0,1,1.0,253,2
Rental ,Manhattan,Private room,30,110,79,1.04,1,320,4,No License,4.58,1.0,1,1.0,1063,1
Rental ,Manhattan,Entire home/apt,30,50,34,0.91,1,175,3,No License,4.98,2.0,2,2.0,328,1
Rental ,Manhattan,Entire home/apt,30,4,107,0.32,60,341,3,No License,5.0,1.0,1,1.0,786,52
Rental ,Manhattan,Private room,30,252,47,2.85,1,270,22,No License,4.74,1.0,1,1.0,1063,1
Home in,Queens,Private room,2,13,24,0.32,1,365,1,OSE,4.77,1.0,1,1.0,85,1
Rental ,Brooklyn,Private room,30,2,62,0.19,23,324,2,No License,4.39,1.0,1,1.0,1586,5
Rental ,Manhattan,Entire home/apt,30,33,118,0.49,1,64,3,No License,4.97,1.0,1,1.0,211,1
Hotel i,Manhattan,Private room,1,26,4,4.81,8,0,26,Exempt,4.7,1.0,1,1.0,204,6
Rental ,Manhattan,Entire home/apt,30,9,26,0.3,44,365,5,No License,5.0,2.0,2,1.0,867,37
Rental ,Manhattan,Entire home/apt,30,7,173,0.28,1,186,3,No License,5.0,1.0,1,1.0,786,1
Home in,Brooklyn,Entire home/apt,30,16,184,0.29,1,76,2,No License,4.88,2.0,3,1.5,84,1
Condo i,Manhattan,Entire home/apt,30,58,109,0.79,4,365,4,No License,4.66,1.0,1,1.0,375,4
Rental ,Brooklyn,Entire home/apt,30,11,416,0.19,1,0,0,No License,5.0,1.0,1,1.0,969,1
Rental ,Manhattan,Entire home/apt,30,11,492,0.11,1,342,0,No License,4.73,1.0,4,1.0,8,1
Home in,Queens,Private room,1,48,4,5.14,1,362,48,OSE,4.96,2.0,2,1.0,66,1
Home in,Bronx,Private room,1,51,23,2.84,1,0,37,OSE,4.73,2.0,2,2.0,36,1
Rental ,Manhattan,Entire home/apt,30,8,250,0.25,10,0,1,No License,4.33,1.0,1,1.0,138,8
Rental ,Brooklyn,Entire home/apt,1,5,3,5.0,1,162,5,OSE,4.6,2.0,3,1.0,751,1
Rental ,Manhattan,Entire home/apt,30,1,1069,0.03,164,271,0,No License,4.39,1.0,1,1.0,942,60
Home in,Queens,Private room,30,40,491,0.39,1,363,0,No License,4.95,1.0,2,1.0,361,1
Rental ,Brooklyn,Entire home/apt,30,122,66,1.58,1,365,4,No License,4.53,0.0,1,1.0,166,1
Rental ,Brooklyn,Entire home/apt,30,20,46,2.84,4,60,20,No License,4.9,1.0,1,1.0,664,3
Rental ,Manhattan,Private room,30,10,1590,0.16,1,30,0,No License,4.7,1.0,2,1.0,302,1
Rental ,Manhattan,Entire home/apt,31,5,111,0.18,1,59,1,No License,4.8,1.0,3,1.0,136,1
Rental ,Manhattan,Entire home/apt,30,1,53,0.56,8,180,1,No License,4.39,2.0,2,2.0,867,7
Rental ,Manhattan,Entire home/apt,30,2,145,0.05,60,311,1,No License,4.39,2.0,2,2.0,629,52
Rental ,Brooklyn,Private room,30,8,368,0.53,2,90,0,No License,4.75,1.0,1,1.0,751,2
